dataset_index,sample_id,true_label,true_attack_type,predicted_label,predicted_attack_type,request_route,initial_status,final_status,source,attack_type,request_id,confidence,predicted_reasoning,latency_ms,submit_latency_ms,poll_count,completed,normalized_payloads,retrieval_trace_origin,retrieved_topk_count,retrieved_topk_categories,retrieved_topk_scores,retrieved_topk_payloads,retrieved_topk_source_files,retrieved_topk_line_nos,true_attack_type_in_topk,predicted_attack_type_in_topk,label_correct,attack_type_correct,error
680,xml_test-48284,malicious,XSS,malicious,XSS,immediate,200,200,rule_engine,XSS,,1.0,,4762.480715988204,4762.4518719967455,0,True,"[""/G9GJ/eD1/hHKh1pDvtXx2/p-7BORcf7/eRHKRJBe/jvWstwhH.b@egRtdcU/tN-pNnWMfGY..neu6/nVncsCEYP/lCD/n@IuVqQ6XI1@-/ebwxpointwqtsniEf6.jpeg"",""o,ciS,dfse"",""gzip"",""http://www.sniuRae.gov/lemq5tp.gif"",""eXR5N3RsdGdzc3ZlbGF0MQ=="",""application/x-www-form-urlencoded"",""Fri, 26 Mar 10 22:14:55 UTC"",""image/jpeg, application/postscript;q=0.4"",""iso-2022-jp;q=0.6, us-ascii;q=0.7, iso-2022-kr;q=0.7"",""ma-i"",""no-transform"",""57.43.224.250"",""Tdlepb=<bgsound     src=   \"" javascript:[alert   ('35tD');]  \"">;qcs=3919411;ni=iee lrahw0kes48ns[lr"",""$Version=\""835\"""",""Fri, 20 Apr 07 21:11:40 CET"",""\""NetEC123WaRpbFC\"""",""hvrc"",""Mon, 15 Sep 08 19:25:13 UTC"",""Tue, 23 Jan 07 03:03:05 UTC"",""\""xsLl28bB-G1vw7fZ\"""",""\""82@7vHckmTc37EskIkX\"""",""\""wMIQJgM7OCNp-9hQw\"""",""612"",""5.4"",""no-cache"",""NTLM ZFRhaXJlbzVlZHVldG5sZmxlbXVhaTgzMXV0cmhjbnNhM3Q="",""Basic U3NhbTpqbm9t"",""356-3"",""http://emlm.com/iddxdr/yae1/opwmeee/boeoep/o08ct.mdb"",""deflate,deflate;q=0.8,trailers"",""lhtas52kinea4Ge"",""Windows 98"",""compress"",""a8iead/9.4"",""------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""Df8iehs5oaobRtE""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
561,xml_test-5388,benign,,benign,,queued,202,200,llm_batch,,5af910baf5bbf7919b2377ff8d3d92035a829e067009a9c7691deb0e3a0daaca,0.9,The payload contains various HTTP headers and seemingly random strings. No clear malicious patterns or injection attempts were identified.,658416.2898219947,4783.999200997641,327,True,"[""/esTcoueaTpfcS/9D3K0m3/0EVR5mjX71a.png"",""Nuinvor"",""deflate"",""/hlreea.css"",""dE1zbGVlZWw2dG9obmxUbA=="",""application/x-www-form-urlencoded"",""Wed, 15 Dec 04 10:35:07 CET"",""Mon, 12 Jan 04 02:03:20 UTC"",""*/*"",""*"",""*"",""max-stale"",""49.138.242.29"",""jt=IOe("",""$Version=\""64\"""",""Mon, 09 Jul 07 23:08:12 GMT"",""\""cjysIW1LDWK@fmCFgJ8\"""",""100-continue"",""grrehtnt@eeeeuNf.net"",""Wed, 21 Jul 04 16:41:23 GMT"",""Fri, 27 May 05 23:34:02 CET"",""*"",""\""BRj8BC3FWUbxzAqz6\"""",""Mon, 20 Dec 04 12:43:31 UTC"",""9"",""9.2"",""no-cache"",""Basic bWNlZUdjOm5nY2k0dGhh"",""NTLM ZG5uZ01SdmF1cm91bzYybmpPb3RlbHlubGRjMmdlc2NoZHJhaWVpdGM="",""429-04732,0-0702,6-47430"",""/sapeas/eREnqUh/ystep/sfde.doc"",""trailers,deflate;q=0.9"",""Expect"",""utQ2i1sUY http://www.tmsubK.net"",""x86"",""725,766,32"",""Linux"",""color16"",""237x186"",""HTTP/2.5 www.rncypi8.shtml, FTP/2.1 www.dtCsn.html, 4.4 243.206.160.219:94411"",""identity"",""kngae/6.3, mste/8.3, wrohS/0.0, nienm/5.3, e33t/4.1"",""771 24.33.242.71:14 \""tear3zyE23loeliir\"""",""72.151.254.224"",""028740747069773"",""---------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""Do"",""sS2fe6cx@8"",""servicesAsraanm"",""dNds"",""6428"",""ttto  sps"",""886"",""oh"",""6igK"","" ae d nnq\\jti"",""dysrjbofo2n'9"",""t/i?nAf5 mi 1aptk "",""081230432"",""28417902"",""f6oeiidxf""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
681,xml_test-35264,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQL Injection,36a9cd5f00077565b3a66750a6282c0dd179d22cc7ee63dd581bb2dd6ee9dacb,0.95,"The payload contains SQL keywords and operators like `or id>4 or ls_id<90368`, which are strong indicators of a SQL injection attempt.",658434.0703150083,4806.708417003392,327,True,"[""/sailWodad/h7auienx/ytk44cQMVnp/replacexmlpassthruUL6MB/eG/nsRJU/efltsqmshteSkeM/nBxQ1/nnrhrtr0tbAycdtftrta.png"",""awteee3Kttosoi"",""780656 or id>4     or    ls_id<90368"",""zb$bronHdbetweenU5hs"",""tmBuqLjY0YZ"",""[it\\rt=|"",""191713"",""67932"",""mUm@tuzbQ"",""kL@JTy"",""video/mpeg"",""x-mac-chinesetrad, iso-8859-9, x-mac-arabic, x-mac-icelandic;q=0.9, gb2312;q=0.0"",""*;q=0.7"",""no-store"",""109.198.163.157"",""nvo=3arn;wtrmeueei=hks"",""$Version=\""06\"""",""Wed, 06 Aug 08 06:00:33 GMT"",""\""bvEbhRuWJy1AnSCQb\"""",""100-continue"",""lpter@0feo.uk"",""Mon, 10 Mar 08 20:04:24 GMT"",""Sun, 05 Aug 07 13:08:51 UTC"",""\""49Y2aJQkLsrclT-vssYb\"""",""\""1yrJVAEuoc6NI.AOn\"""",""Fri, 18 Jan 08 12:34:12 CET"",""1120"",""3.3"",""no-cache"",""8eEcs dejCatel=tunerro"",""Basic aXdmZWxhbTppZXR1"",""930-456,2355-"",""http://iheevo.de/FtohZs/aAanru6/4seOau/myot.tiff"",""chunked"",""Referer"",""nataun"",""StrongARM"",""420,4746,32"",""Linux"",""color8"",""827x876"",""HTTP/4.0 www.E1jxety.gif, 1.4 192.73.193.117"",""compress"",""sJi/7.6, enhin/3.8, 4oba/9.2"",""900 139.60.79.76 \""ln9aeaneieNgnh6Hl\"" \""Mon, 29 Jan 07 22:28:50 GMT\"""",""149.48.124.188"",""086505531477"",""------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
484,xml_test-7796,benign,,benign,,queued,202,200,llm_batch,,ce9a30a31a314f9e37fe9f79cea4ea8b703aec35d6c1f6f2bca1aec1ce7733fb,0.8,"The payload contains various HTTP headers and seemingly random strings. While `autoexec` is present, it's within a parameter value and not a direct command injection or path traversal, leaning towards benign.",658439.9483260058,4805.173508008011,327,True,"[""/tLKuwz@a7q61q83V@/od9aeeeORfm/raali/atsop1im3Aatitas/Tp17mibei0dabnt/qmBjKuB9sB/gAvoH/dbynea/TN9rm/3yeE1oorstgh/zJVEs/eEmv9hf.php"",""ew"",""identity"",""/cAhEEcze/ezdmnyN7/Ihirosc.tar"",""YWx5c2V0cmFlaWxhczFCbw=="",""application/x-www-form-urlencoded"",""Thu, 13 Aug 09 21:51:38 CET"",""Thu, 03 Jun 04 05:05:33 GMT"",""*/*"",""*;q=0.7"",""ARlmo-Atidi;q=0.0, rs-ed, hE8wDe-eda"",""no-transform"",""248.78.197.68"",""EdUMsldbpw=O;GjBdQjV1toboot.iniautoexec=8@ntkba;bychbethr=7;grbnnVFDlIa17d=cvK46A9"",""$Version=\""5\"""",""Sat, 13 Oct 07 10:05:18 UTC"",""W/\""HgZzVWWDRk8h5.QPt@\"""",""100-continue"",""msDNtTe@mtt5jy.de"",""Sun, 14 Feb 10 24:45:38 CET"",""Wed, 21 Jun 06 10:03:05 UTC"",""\""uypJ7OOVwGLnpFbNH\"""",""*"",""*"",""33"",""8.5"",""at8mmbf='ayh'"",""NTLM aDRhYXNEZXRlZXBudUluY2Flc0FtdGVxdWlpcndzdW5zM3RUU2VlZWNoY3NnYQ=="",""Basic d25zaTp4ZjJ3"",""-43411,-175805,6-"",""http://www.devbhu.cz/epkruoik/ir5dss/bl7ii/sneleoLt/vp3ea.jsp"",""trailers"",""Expect"",""Mozilla/6.5 (X11; U; Linux i586 3.2; lv-iY; rv:4.6.9) Gecko/28114802"",""StrongARM"",""179,7168,8"",""Win95"",""color16"",""669x1617"",""4.8 89.72.48.85, HTTP/4.6 www.w5ta.js"",""compress"",""hZ1Tjt/9.1, t5sa/5.7, ibgt1/8.3"",""240 www.9cth.tiff:70 \""nahs\"" \""Fri, 31 Aug 07 19:06:50 CET\"""",""202.225.233.245"",""27066605"",""----------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""25303037"",""eyreplaceh "","" oEesaRnecc3rnN"",""52armo4pigupp2dioT"",""2"",""ow""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
578,xml_test-32908,benign,,malicious,SQL Injection RCE,queued,202,200,llm_batch,SQL Injection/RCE,96a051bdcc54e103315897bbe0f90eacdaa90df590afb768850f8502614fd0bd,0.98,"The payload contains multiple SQL injection indicators such as `' or 6 < count(path/child::*)`, `group by`, and `xp_select3dZf5ERRo1`, which suggests both SQL injection and potential Remote Code Execution via extended stored procedures.",658432.0603420056,4807.3543820064515,327,True,"[""/iSLuWlM0YlAe55bsE/a2PfGYjV4vt-OM9H/tkclkHeNpTPF.j/0srlxy-qlFuH/TpweeE/TysfeaNntab/fsxpeoRLosteEoztl/ltYtat5zTsi0az.css"",""mNt0"",""deflate"",""/tgaolAs/ohttddid.jpeg"",""ZTl0bEF4ZXdlaGNlbm5vOQ=="",""application/x-www-form-urlencoded"",""Sat, 13 Oct 07 08:15:02 UTC"",""Fri, 04 Aug 06 02:57:24 UTC"",""audio/*;q=0.7"",""windows-1257;q=0.2, iso-10646-ucs-2, utf-8"",""hcuvaRj-a;q=0.8, na-d8u, sTleft-leMo, ik-uuetitl"",""no-store"",""80.69.27.122"",""nss6reihmE=hhtiaemdct;hdq3=4286;vglkm= lrilibSconnectslikeihautoexec(q[ie;scriptR-@=90805;gciettondket=38509403"",""$Version=\""066\"""",""Fri, 19 Jan 07 08:48:07 GMT"",""\""WQhf2-lcMU2nJGjaJ\"""",""100-continue"",""Qtafer@rrotHx.be"",""Sat, 03 May 08 18:27:25 CET"",""Wed, 23 Jan 08 06:57:42 UTC"",""*"",""\""64Zb2VCAZO@ugYAl8dOb\"""",""\""vE7PW8DvIOP.Znu_CzE\"""",""78"",""7.9"",""h9='Picty'"",""Digest cnonce=\""oiAtpy\"""",""rovb eete=ocorab59"",""28-"",""http://r4et.be/euiu9l1d/hqnu/rsmw4he/rjhenh9/rdis.png"",""trailers,trailers"",""From"",""Mozilla/9.0 (Windows; U; Win 9x 1.4; tm-ld; rv:2.7.3) Gecko/96144931"",""68000"",""523,5412,8"",""Win95"",""color8"",""329x9212"",""FTP/1.7 8.217.147.57, 8.7 36.184.139.103"",""deflate"",""Eimea/2.3, soetb/6.4, huyi/1.7, tElne/4.6"",""988 www.ietii.tiff \""thtefthTReTd\"" \""Fri, 09 Nov 07 08:45:51 UTC\"""",""96.92.231.105"",""9424795318731679930"",""------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""culsasesosectnanj"",""9 e"",""igyese4wtrs1ua"",""4660"",""xnnum"",""fps<a4tnmscriptnI%D"",""2102""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
69,xml_test-5376,benign,,benign,,queued,202,200,llm_batch,,c398d9cd684d1ff07275a20d2e05e148856627a6c3d6eb7a7b5774c47c2ad8d0,0.9,The payload contains various HTTP headers and seemingly random strings. No clear malicious patterns or injection attempts were identified.,658412.5265449984,4820.05047200073,327,True,"[""/2D4L3/eFeH.AZmWcl9QOi/jyUrJahKOOkngSZ/z4k4futl8bsn/ftpuQ493JslibL/e_/1OmNSWQQOVYO/uooiHSWRQpJXpAbtl@m/d@3avHLip7o_To/ett36cyrrl/re4.aspx"",""hvArtUdg,tmou,seuwd"",""deflate"",""http://www.s5gorO.gov/liareo/od5iJ/sas2ysiz/lWswoHe/tth5.asp"",""bzdpTXBpVHNjc3l0YW9vbw=="",""application/x-www-form-urlencoded"",""Sun, 29 Aug 04 22:38:11 GMT"",""Sat, 30 Jan 10 24:31:01 UTC"",""*/*;q=0.2"",""iso-8859-2, koi8-r;q=0.4, cp-950"",""mi0sswin-e;q=0.4, ci-eeie0b;q=0.2, l3jqlia-h;q=0.2"",""no-store"",""111.157.231.248"",""sh5IeQteZtut=mio3ai;ageht0edaDeudhr=362082830;143oeqU1she4tcs=epWS"",""$Version=\""038\"""",""Sat, 21 Nov 09 16:28:11 CET"",""\""KpoJdC8IOHh0PCG\"""",""100-continue"",""ksdIisLe@ctrt.com"",""Fri, 30 May 08 01:27:45 CET"",""Fri, 06 Oct 06 17:16:24 CET"",""\""u_mPjut.5FG@coOJUo\"""",""\""1CxokObIcapl1Va\"""",""\""Wq2Zu@-Q4gvpG@BwZQj\"""",""716"",""9.7"",""T=nuzs"",""NTLM cm9kYXBvdHVyanlyaG90UzdyaHRzY2Fla2VyZWFhcndweWlrcnJkM2E="",""fes3 ohat=hztlna"",""429-04732,0-0702,6-47430"",""http://sbhtele.it/6randA/ssnUhr/1c3t/iOo6dr5/7tiihe.pdf"",""trailers"",""Pragma"",""Etklwa (tk0_XZl9p; snJ1HA)"",""x86"",""904,156,8"",""Solaris"",""color32"",""007x8585"",""3.0 www.ntoh.js, 2.1 12.85.190.93"",""identity"",""m4rr/9.8, leutb/5.3, pbd/7.7"",""111 www.ryaeFet.css \""w2rhtt\"""",""195.76.247.208"",""028740747069773"",""-------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~"",""m1pi"",""e3tn1"",""hF0t4hU""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
762,patt-ldap-injection-0228,malicious,LDAP Injection,benign,,queued,202,200,llm_batch,,25f7a58bd5e7e71d05f531dc616ef7fad538437df68caa636688d88243b72d66,0.9,"The payload is a simple request with 'query' as a parameter, which is a common and benign term. No malicious patterns were detected.",658449.8225360003,4840.821862002485,327,True,"[""/comments"",""query"",""python-requests/2.31"",""*/*""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
156,xml_test-48480,malicious,XPath Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,4842.049188999226,4842.021532007493,0,True,"[""/rKPpasswdur3bftpmochaS1q2/p.PUfTusrtmpB.php"",""r'"",""1595"",""axp_>g4atr hae&stylea"",""aton8ee"",""naoobject'jextsa\\?yu"",""eTostu@sAe"",""access_logpuen"",""@trpz"",""ee"",""tTc"",""9325"",""elmtwesata"",""ltD"",""*/*"",""shift_jis;q=0.9, iso-8859-1;q=0.4, iso-2022-jp;q=0.9, iso-2022-jp;q=0.1, cp-936;q=0.4"",""*;q=0.3"",""min-fresh=5774"",""248.149.224.94"",""MV1link=509;idhaoyyw4umle=497;gosha8h3uhi=veu/eautf/ruini/child::node()[    position()=747]     |   ciate/gs/i2l/child::text()[position()=8]     or   'hsdy3fre' =    '"",""$Version=\""8\"""",""Wed, 24 Oct 07 03:04:49 GMT"",""W/\""QjhG_WLqfEz8ZBr5M_P\"""",""100-continue"",""dcee@oxr3iaetni.ch"",""Wed, 17 May 06 19:06:46 GMT"",""Sun, 26 Mar 06 21:05:38 GMT"",""\""aNNxwaxP95x_Vv2sY\"""",""\""6bkVYAMykvbKqhF\"""",""\""29LZKBikeQWCXifP\"""",""8987"",""Aittra=uyoy8f"",""NTLM d0xydTBlb3BlbDZuYXJmMm10ZWd0U2Qyc3RhbnJJb2V0ZWh0Z2EwcHVkdGFncno="",""http://www.etNopac.biz/d0l1e.swf"",""trailers,gzip;q=0.2,trailers"",""Range"",""Mozilla/0.2 (X11; U; Open BSD i386 4.9; ws-Dx; rv:4.5.9) Gecko/86634631"",""Windows 95"",""723x6250"",""compress"",""aee/0.8, t0r/8.6, nel/1.4, teeyb/8.1"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
536,xml_test-41012,malicious,SQLi,malicious,RCE SQL Injection,queued,202,200,llm_batch,RCE/SQL Injection,063c83bc1ae28cee4502a2a803e9b819ab6674fa6b77787c1a9847ecbf5e24c3,0.98,"The payload `exec xp_regwrite 'HKEY_LOCAL_MACHINE',...` is a clear attempt at Remote Code Execution (RCE) via SQL Server extended stored procedures to modify system registry.",658426.5468340018,4843.338815000607,327,True,"[""/tateaCsnhE7ot78s/9hM8@/rfrTigso/eQLL-oidJQ0DcSdJW/xm@HPOmvi9LKdpWHTvR/agPf-u/hPO8g7ztYhW/lmlsw9hnT/s0uWXEL.Z8gC-/o@k5OKGRW_8e.sh"",""e5,aIf"",""identity"",""/iliwzlo6/Rurs/ecaBosl.nsf"",""YXJlbHJlaWJFbnVlZW9mcw=="",""application/x-www-form-urlencoded"",""Sun, 03 Jun 07 06:04:35 UTC"",""Mon, 31 Jan 05 21:02:05 CET"",""audio/basic, audio/x-wav"",""euc-tw, x-mac-cyrillic;q=0.4, windows-1250, hz-gb-2312"",""oiruoie-hepiyne"",""no-transform"",""168.241.203.79"",""cl74agnripjeav=85759520;rh=44760;dmSoStOw=g"",""$Version=\""131\"""",""Wed, 07 Apr 04 11:22:26 GMT"",""\""J9oOxUDDW36cel@qM\"""",""100-continue"",""tdvu@drRtsel.org"",""Sun, 12 Dec 04 09:36:24 UTC"",""Fri, 22 Jul 05 11:02:15 GMT"",""*"",""*"",""Wed, 12 Jul 06 23:25:34 UTC"",""7"",""6.5"",""no-cache"",""stso6 ogso9=thaamu"",""Digest uri=/unEi1at/na7irijs/csts.jsp"",""http://94ewe.biz/htnnn/ivitn31s/jsbehoaf.php4"",""deflate"",""Expect"",""ocnse5nNaete8Faiil"",""856,630,16"",""Win95"",""color32"",""892x2342"",""9.1 204.101.191.39:95704, FTP/4.1 170.126.25.12"",""gzip"",""uw1/6.2, gcsmod/3.8, exeh/4.6"",""164 www.jIwGs.png \""tHplR\"""",""134.103.78.204"",""3513776009500054162"",""---------------"",""~~~~~~~~~~~~"",""io"",""8hAftshtqf"",""3237"",""nyk@VgQc9jzh"",""75880"",""exec  xp_regwrite  'HKEY_LOCAL_MACHINE','SOFTWARE\\Microsoft\\MSSQLServer\\Client\\ConnectTo','toh','REG_SZ','DBMSSOCN,hackersip,80'"",""9575045302"",""4584241""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
160,xml_test-6211,benign,,malicious,RCE,queued,202,200,llm_batch,RCE,0687dd2e87ce608c5d2e8204f1f8c475eb05c28921eab723f81125fc8527d690,0.95,"The payload `tftlib/6g sstdin;xac ~|` contains shell metacharacters (`;`, `|`) and commands (`stdin`, `xac`), indicating a command injection (RCE) attempt.",658453.3878810034,4861.077819994534,327,True,"[""/t4naE92Mmw3K90l67/doY/vUhc4RnoxgneWep/hmBGuZ5MTlink5za/hoEorlo2ieehhoee/aIV7/ea2NLCgt/os5qweerreaLeroyxnm/oouPwaishu/tA_XWPmPbu6HfEPQM/eiedesee.exe"",""lttasnbr"",""deflate"",""/4neseBe/ihif/rakrN/isaurme/4gh7heQ.wmn"",""ZW5pZG50cnAxM1FkaDRodA=="",""application/x-www-form-urlencoded"",""Tue, 25 Dec 07 19:15:24 CET"",""Sat, 07 Nov 09 07:04:22 CET"",""*/*;q=0.2"",""hz-gb-2312;q=0.0, x-mac-turkish;q=0.9"",""xa-sus, ur3t-taiije, lKustlwe-ydsirar;q=0.8, r-Mje0"",""max-age=88"",""225.75.47.14"",""egoAas0aorr=@ezibh;982dgoQ9onnd=3024"",""$Version=\""4\"""",""Tue, 28 Jul 09 21:32:55 CET"",""W/\""XSfWp9Vf4w3PBEA\"""",""100-continue"",""9gene@c1isinsH.it"",""Tue, 12 Oct 04 16:41:52 CET"",""Fri, 13 Feb 04 21:04:41 GMT"",""*"",""\""jZbAB-JWKYKhjaoM@\"""",""\""OM74vjFWwKTG6Zbzy9_r\"""",""177"",""1.5"",""her10='etadoS'"",""Basic dFJsYXJlbzM6MHFvcw=="",""EIEd eOnvph=0yuacswt"",""08944-,040-34609"",""/enmeso/psfqhf/bDnnsxes.cfm"",""trailers,trailers,trailers"",""Trailer"",""Mozilla/1.6 (compatible; Konqueror/4.1; Win98; aeSaxs; eoant5hlsf)"",""Sparc"",""5852,332,8"",""Solaris"",""color32"",""478x1113"",""HTTP/8.2 www.tn5i.png"",""ar3s"",""hearu/8.5"",""555 94.168.0.143 \""gwzateahhss4B\"""",""27.53.52.203"",""0109822"",""-------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""cQ9lqaP_hF"",""trbWO4Q"",""384457"",""ns-l"",""19564185"",""%tg7]d"",""4ea8ii"","" hKuc  tdt)updateratmetan"",""3a2e1leec0"",""tftlib/6g sstdin;xac ~|"",""oFOf.Cdf6BK"",""c0mIaN"",""0"",""tmeeTs9mftpazalltmoextermci""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
281,xml_test-50090,malicious,XPath Injection,malicious,SQL Injection Xpath Injection,queued,202,200,llm_batch,SQL Injection/XPath Injection,fb991fdb6e72b41ec5f2e0c0896928d93af5353f834735989878abd75299df31,0.98,"The payload contains both SQL injection patterns (`' or 1<`, `'errxwo' = `) and an XPath expression (`nnt/een1/at/child::text()[position()=072]`), indicating a combined injection attempt.",658408.8011929998,4885.534961998928,327,True,"[""/olDvOeajiacrsae/iPt6tehtv/tQNtOJe1vE@Yg6/z@1./hlthnbB998KcjO/neo3oeigeiwRESaxalxy/mj.U/lILGBNShc1eg.php"",""safwteEb"",""gzip"",""/onde.asmx"",""bGF0Y25pZXNlZG56aWFvbw=="",""application/x-www-form-urlencoded"",""Wed, 28 Jan 04 22:09:42 CET"",""Tue, 22 Nov 05 19:00:13 GMT"",""image/*, audio/*"",""windows-1258, x-mac-roman;q=0.8"",""rwjgrgn-dddfny7, f-d;q=0.5, r-ma, pb-bmiE2bo;q=0.1, hiNaaac-ti;q=0.5"",""max-stale"",""187.202.192.82"",""tj_s1Ea=1sws'    or     1<  nnt/een1/at/child::text()[position()=072]  or    'errxwo'   = '"",""$Version=\""50\"""",""Thu, 25 Nov 04 22:08:28 GMT"",""\""h2ntYS_PIagTaRIj\"""",""uSist"",""Sat, 30 Aug 08 07:10:15 GMT"",""Thu, 15 Dec 05 01:29:51 UTC"",""\""7KD3e8j78Gd@iiWlV\"""",""*"",""*"",""466"",""6.3"",""qds=teswot6w"",""iina0E u2nmigt=TcO1ctyp"",""Basic eGNydWhkZWE6bmZNdHJ0Ng=="",""691-,389-4,344185-683"",""http://te6sD.gov/ter2Ajp/SnhtSjfL/aoriNo0h.cfm"",""trailers,chunked,trailers"",""Warning"",""Mozilla/9.0 (Windows; U; Win 9x 8.7; tr-ok; rv:3.2.9) Gecko/33394287"",""68000"",""534,2890,16"",""WinNT"",""color32"",""4253x311"",""FTP/9.0 www.eateI.png, 3.8 68.155.85.192"",""compress"",""abzn/6.6, djoIix/7.9, 1moNsy/4.9, Avqok5/6.5, pan/8.3"",""653 103.93.101.105:17 \""aetlgatnhrco\"""",""42303"",""-----------------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""44"",""evWWs34z"",""216878434"",""wlssmmhoiW"",""tjmu"",""aanthnra"",""Nmb8n3easeq"",""63062"",""iptAr"",""0375727095"",""7"","" oenac""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
668,xml_test-48463,malicious,XPath Injection,malicious,SQL Injection RCE,queued,202,200,llm_batch,SQL Injection/RCE,c9a4750e9817b7d665b940b5b061f86144db57b642ced569aceb0761cb6cbbb4,0.98,"The payload contains multiple SQL injection indicators such as `' or 6 < count(path/child::*)`, `group by`, and `xp_select3dZf5ERRo1`, which suggests both SQL injection and potential Remote Code Execution via extended stored procedures.",658439.0742579999,4890.328681998653,327,True,"[""/96LXmJsbinmail1mZdivn/rr2ia9geAaNdtEksrlLe/c2qHjg1TV/5MTn0sWHcFtMK3MwOV/B5nthe/tmpormsOKT5HstdinRqla/9@NQBNOcu/tU7rNFaiOGImE/StWNwQ/eefiSa6.htm"",""*;q=0.0"",""*"",""min-fresh=6799"",""aofhld=s9qzCyoe'  or 6   < count(path/child::*)  or 'sh3tRpEi' =    ';group byYiL=iatrIndaseokn;wenyhupF=%epnsrdvwcnvs;xp_select3dZf5ERRo1=iXR3;yMG-U=m4ilhetcwcaroseiz"",""*"",""62"",""no-cache"",""http://www.eoUvhere.fr/elhiam/Ht0hocrd.exe"",""Mozilla/8.5 (Machintosh; U; PPC Mac OS X 6.7; ua-Ut; rv:5.0.6) Gecko/74319074""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
151,xml_test-42776,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQL Injection,1151fc0d7beaaac5193bc698391286210486d9ccdfa9a0d6c1b4c3038834341e,0.95,The payload contains the SQL keyword `OR` in a context that suggests a SQL injection attempt (`wfyiiId5=OR 25953>462487385`).,658429.4287789962,4894.927194007323,327,True,"[""/j7IUN9BbUAiBl8/eta0nr/nQZnj5_O19SWuQAk6yrV/oitrinKsums0nw/bhwk2gaU4Io_3r/eOeholnsagr/hNvdnB/tMpa.tiff"",""ntie"",""identity"",""/amsEpnol/npysnI.swf"",""bnJxSW5lNnNocXIwc29uZw=="",""application/x-www-form-urlencoded"",""Sun, 13 Sep 09 12:59:47 CET"",""Wed, 01 Jul 09 08:00:28 CET"",""*/*;q=0.1"",""euc-kr;q=0.5, windows-1250;q=0.2, windows-874;q=0.5"",""nl-ss;q=0.2, a4-Dcgjc;q=0.0, 9-gAnx, i3-ce"",""only-if-cached"",""153.202.199.72"",""wfyiiId5=OR  25953>462487385;etn=Ywr7uIifmbhb;@raNBxIV1nodeEU=yookS;0meeiesen=bhDOaiscript/rWreplaceAjl"",""$Version=\""74\"""",""Tue, 05 Oct 04 13:13:32 UTC"",""\""WF4A4@FXbzWEO3h-\"""",""le7n"",""Thu, 17 Dec 09 04:44:42 CET"",""Fri, 14 Sep 07 12:11:28 GMT"",""*"",""*"",""\""6a0hn3u8YbmBMArkT\"""",""308"",""5.1"",""ea='ekeVbco'"",""1oi2hy rTepl=hneaC"",""Basic aHBjcjRhYTpvdWVv"",""169067-0"",""http://www.t0t5.st/i3iem3b/rSden/wt1rek.jpeg"",""gzip;q=0.7"",""Authorization"",""Mozilla/8.5 (compatible; MSIE 7.5; Unix; esSa9ran9; oz1s; eiei22)"",""PowerPC"",""Linux"",""449x877"",""FTP/5.9 249.135.113.171, FTP/1.8 49.36.11.166"",""lnai3; e5sbeSHt=ptee8erh"",""ttrim/1.8, gsctt/6.0, taln/5.0"",""901 www.ooto5.jpg \""hxEMfthhileDx\"""",""58260161"",""----------------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""eo"",""7516846546"",""n5"",""elcIe"",""srhe:shnscriptuSrmtconnect""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
